band_1,band_2,band_3,band_4,x,y,z
1086.0,1156.0,862.0,241.0,673320.125,9371412.536,-1.166161
1206.0,1343.0,1030.0,257.0,673449.266,9371319.622,-1.014126
1070.0,913.0,356.0,198.0,673008.003,9371119.269,-4.642304
1344.0,1517.0,1181.0,279.0,673452.498,9371327.392,-1.044126
981.0,860.0,375.0,189.0,673022.788,9371095.61,-3.802304
1266.0,1441.0,1127.0,318.0,673385.225,9371339.848,-0.973955
852.0,694.0,333.0,184.0,673158.323,9371122.011,-5.280534
1212.0,1169.0,484.0,182.0,673168.455,9371291.064,-2.393953
1122.0,1123.0,637.0,191.0,673207.727,9371190.301,-2.377191
1318.0,1475.0,1032.0,227.0,673283.867,9371309.136,-1.156773
1148.0,1120.0,522.0,183.0,673155.273,9371220.337,-1.6236
1312.0,1507.0,1154.0,292.0,673326.343,9371351.933,-0.953054
1060.0,991.0,416.0,177.0,673244.774,9371346.119,-2.946161
1151.0,1071.0,447.0,176.0,673165.13,9371279.451,-2.499245
1188.0,1213.0,635.0,189.0,673375.03,9371446.874,-1.886161
850.0,654.0,323.0,195.0,673107.228,9371104.081,-5.947191
990.0,810.0,346.0,195.0,673003.391,9371143.87,-5.312304
1096.0,1088.0,575.0,177.0,673400.573,9371411.995,-1.523054
1223.0,1158.0,500.0,176.0,673160.688,9371232.229,-2.0736
1048.0,883.0,355.0,191.0,672997.731,9371137.563,-4.832304
929.0,742.0,330.0,175.0,673246.915,9371117.389,-5.830746
1122.0,1123.0,637.0,191.0,673209.623,9371191.967,-2.107191
1378.0,1510.0,1158.0,281.0,673311.346,9371332.212,-1.006773
1263.0,1388.0,1053.0,260.0,673430.36,9371329.97,-1.094126
869.0,783.0,410.0,200.0,673194.375,9371095.719,-2.000746
774.0,669.0,369.0,201.0,673104.724,9371058.613,-1.860746
1135.0,1070.0,487.0,183.0,673170.88,9371240.211,-2.0036
1059.0,1131.0,762.0,202.0,673215.726,9371255.858,-0.787357
770.0,639.0,370.0,218.0,673111.02,9371045.147,-3.004119
1029.0,869.0,337.0,172.0,673322.122,9371147.69,-4.537357
905.0,817.0,461.0,203.0,673224.13,9371108.196,-1.940746
910.0,898.0,533.0,208.0,673051.3,9371070.724,-1.410406
1264.0,1390.0,1060.0,258.0,673329.051,9371291.485,-0.693955
1227.0,1191.0,536.0,190.0,673134.624,9371289.26,-2.023953
1223.0,1206.0,602.0,196.0,673131.902,9371308.239,-1.653953
1278.0,1440.0,1112.0,264.0,673445.844,9371320.122,-1.004126
1230.0,1310.0,827.0,201.0,673259.508,9371295.318,-0.876773
1312.0,1507.0,1154.0,292.0,673325.991,9371351.783,-0.963054
1309.0,1443.0,1096.0,270.0,673313.155,9371407.022,-1.156161
1069.0,1009.0,505.0,185.0,673180.673,9371167.128,-1.677191
1286.0,1260.0,551.0,171.0,673298.52,9371198.482,-2.217473
1133.0,1242.0,931.0,243.0,673420.302,9371299.744,-0.680809
1263.0,1388.0,1053.0,260.0,673431.575,9371326.948,-1.047422
880.0,774.0,432.0,189.0,673041.565,9371082.61,-1.630406
991.0,936.0,561.0,189.0,673151.005,9371175.432,-1.163953
934.0,763.0,344.0,190.0,673085.725,9371212.727,-5.289245
1220.0,1215.0,571.0,194.0,673145.627,9371308.085,-1.823953
1007.0,875.0,361.0,199.0,673015.159,9371107.885,-4.432304
1018.0,902.0,387.0,186.0,673338.609,9371164.379,-2.717357
876.0,712.0,362.0,188.0,673086.526,9371085.943,-3.977191
1151.0,1071.0,447.0,176.0,673164.536,9371278.945,-2.569245
1358.0,1498.0,1067.0,253.0,673307.927,9371348.375,-0.743054
1017.0,1021.0,627.0,197.0,673026.27,9371074.677,-1.032304
860.0,653.0,309.0,191.0,673074.24,9371145.152,-7.8336
992.0,840.0,355.0,181.0,673149.432,9371077.383,-3.710746
1302.0,1420.0,1079.0,269.0,673435.652,9371331.014,-0.664126
1059.0,1131.0,762.0,202.0,673215.056,9371256.347,-0.737357
746.0,564.0,317.0,200.0,673069.977,9371043.845,-11.264119
1278.0,1440.0,1112.0,264.0,673444.661,9371321.858,-1.004126
1070.0,1184.0,913.0,269.0,673412.788,9371303.134,-0.650809
1224.0,1319.0,906.0,225.0,673242.011,9371236.277,-0.807357
1286.0,1260.0,551.0,171.0,673291.27,9371199.701,-2.117357
886.0,690.0,335.0,188.0,673159.202,9371115.535,-5.860534
1070.0,1184.0,913.0,269.0,673411.414,9371302.341,-0.670809
928.0,808.0,368.0,188.0,673135.651,9371071.623,-3.430746
1256.0,1401.0,1022.0,225.0,673308.232,9371274.866,-0.753955
1083.0,1174.0,903.0,269.0,673409.239,9371281.126,-0.640809
1093.0,1123.0,670.0,181.0,673205.714,9371263.334,-0.917357
1120.0,1229.0,961.0,283.0,673409.493,9371300.555,-0.720809
884.0,707.0,311.0,180.0,673176.542,9371103.595,-4.497473000000001
740.0,507.0,309.0,189.0,673089.824,9371020.537,-10.644119
1057.0,994.0,456.0,176.0,673192.102,9371177.019,-2.657191
904.0,902.0,472.0,185.0,673140.091,9371187.02,-1.1736
1098.0,1080.0,557.0,186.0,673145.156,9371217.354,-1.563953
1070.0,1184.0,913.0,269.0,673414.102,9371304.015,-0.710809
1278.0,1440.0,1112.0,264.0,673447.715,9371324.11,-1.034126
1321.0,1292.0,662.0,186.0,673321.131,9371215.574,-1.617473
1053.0,875.0,340.0,181.0,673303.816,9371140.498,-4.720746
1364.0,1494.0,1134.0,284.0,673308.661,9371402.919,-1.076161
1059.0,956.0,385.0,187.0,673224.143,9371328.883,-3.529245
1080.0,1053.0,502.0,186.0,673121.783,9371243.047,-2.219245
1210.0,1307.0,936.0,235.0,673294.853,9371388.215,-0.756161
1123.0,1109.0,540.0,174.0,673184.889,9371248.066,-1.486773
1234.0,1229.0,646.0,196.0,673135.477,9371316.697,-1.613953
1223.0,1158.0,500.0,176.0,673169.978,9371239.604,-1.9536
910.0,703.0,322.0,192.0,673057.459,9371189.048,-6.959245
863.0,752.0,432.0,179.0,673155.537,9371142.559,-1.770534
1148.0,1120.0,522.0,183.0,673157.03,9371227.372,-2.0036
1191.0,1215.0,754.0,196.0,673398.087,9371409.894,-1.323054
1151.0,1071.0,447.0,176.0,673160.018,9371275.044,-2.649245
904.0,902.0,472.0,185.0,673149.713,9371184.1,-1.133953
1191.0,1215.0,754.0,196.0,673391.746,9371404.432,-1.033054
1194.0,1314.0,996.0,251.0,673434.35,9371306.805,-1.064126
1125.0,1130.0,609.0,182.0,673153.815,9371212.262,-1.3236
1022.0,1103.0,802.0,235.0,673357.223,9371242.494,-0.760809
908.0,702.0,320.0,189.0,673160.213,9371107.665,-6.060534
1047.0,1002.0,451.0,182.0,673259.588,9371358.602,-2.206161
1196.0,1339.0,1018.0,256.0,673404.307,9371354.484,-1.123955
929.0,742.0,330.0,175.0,673244.646,9371116.53,-5.740746
883.0,814.0,446.0,208.0,673053.78,9371067.963,-1.420406
884.0,707.0,311.0,180.0,673177.195,9371104.214,-3.847473
1358.0,1498.0,1067.0,253.0,673308.195,9371349.368,-0.683054
1098.0,1049.0,527.0,176.0,673381.837,9371441.047,-1.566161
1122.0,1189.0,793.0,214.0,673348.171,9371437.536,-0.956161
1342.0,1326.0,651.0,182.0,673315.286,9371211.521,-1.897473
1243.0,1162.0,471.0,178.0,673141.765,9371240.699,-2.253953
1236.0,1389.0,1084.0,248.0,673450.16,9371319.305,-1.014126
1280.0,1291.0,649.0,177.0,673288.638,9371201.622,-1.897357
1123.0,1109.0,540.0,174.0,673187.571,9371248.588,-1.346773
1100.0,1067.0,493.0,184.0,673191.465,9371273.908,-1.727357
1278.0,1440.0,1112.0,264.0,673444.593,9371322.002,-1.044126
1180.0,1267.0,958.0,245.0,673380.128,9371259.388,-0.710809
1358.0,1498.0,1067.0,253.0,673308.619,9371349.84,-0.723054
1358.0,1498.0,1067.0,253.0,673308.66,9371349.871,-0.693054
755.0,528.0,305.0,196.0,673064.342,9371037.775,-11.044119
894.0,666.0,339.0,191.0,673098.805,9371159.497,-6.9236
981.0,860.0,375.0,189.0,673020.372,9371099.694,-4.052304000000001
1163.0,1206.0,736.0,197.0,673274.829,9371211.934,-1.367357
744.0,546.0,315.0,207.0,673077.856,9371047.168,-11.194119
1286.0,1407.0,921.0,208.0,673262.55,9371296.676,-0.866773
843.0,724.0,355.0,188.0,673188.756,9371113.707,-2.357473
879.0,718.0,366.0,189.0,673188.01,9371093.179,-2.360746
759.0,538.0,310.0,203.0,673083.623,9371049.535,-9.994119
1321.0,1492.0,1165.0,286.0,673352.99,9371310.847,-0.743955
1373.0,1521.0,1120.0,271.0,673309.981,9371331.46,-0.899925
1038.0,856.0,346.0,184.0,673247.772,9371161.09,-4.287473000000001
897.0,690.0,330.0,197.0,673123.023,9371117.703,-6.627191
1331.0,1480.0,1124.0,281.0,673302.249,9371394.392,-0.676161
1133.0,1242.0,931.0,243.0,673422.931,9371297.983,-0.700809
1100.0,1067.0,493.0,184.0,673192.134,9371273.405,-1.627357
1196.0,1339.0,1018.0,256.0,673405.645,9371355.409,-1.063955
976.0,1043.0,797.0,258.0,673412.163,9371295.682,-1.134126
1184.0,1138.0,460.0,185.0,673159.394,9371274.528,-2.799245
1014.0,914.0,393.0,181.0,673239.35,9371341.826,-3.266161
976.0,1043.0,797.0,258.0,673413.47,9371294.574,-1.144126
888.0,759.0,363.0,172.0,673289.439,9371134.618,-4.420746000000001
1188.0,1213.0,635.0,189.0,673377.476,9371444.671,-1.836161
1108.0,1175.0,828.0,221.0,673222.994,9371250.443,-0.657357
1053.0,960.0,394.0,190.0,673235.598,9371338.567,-3.236161
756.0,556.0,340.0,202.0,673095.365,9371054.603,-4.800746
1243.0,1162.0,471.0,178.0,673140.574,9371248.917,-2.443953
1123.0,1109.0,540.0,174.0,673180.206,9371247.088,-1.7536
1189.0,1275.0,810.0,189.0,673220.751,9371272.938,-0.946773
995.0,1052.0,747.0,224.0,673370.544,9371386.487,-0.773054
994.0,882.0,495.0,187.0,673124.632,9371066.953,-2.270746
1108.0,1077.0,597.0,186.0,673389.576,9371434.591,-1.943054
1053.0,960.0,394.0,190.0,673230.03,9371333.827,-3.396161
1162.0,1276.0,982.0,274.0,673408.909,9371299.92,-0.660809
960.0,833.0,365.0,182.0,673256.969,9371168.023,-1.867473
1245.0,1421.0,1117.0,314.0,673378.194,9371332.515,-0.883955
844.0,747.0,390.0,202.0,673172.841,9371086.812,-2.050746
876.0,683.0,325.0,193.0,673045.228,9371122.313,-6.8436
928.0,762.0,361.0,195.0,673093.265,9371219.162,-4.039245
1041.0,986.0,473.0,185.0,673200.51,9371184.163,-2.937191
1378.0,1510.0,1158.0,281.0,673313.419,9371330.17,-0.926773
896.0,721.0,326.0,189.0,673161.449,9371090.825,-4.947473
968.0,764.0,327.0,198.0,673071.269,9371200.781,-6.129245
1002.0,1032.0,622.0,186.0,673150.813,9371195.105,-1.1136
1004.0,987.0,479.0,184.0,673393.345,9371431.479,-2.033054
935.0,737.0,324.0,183.0,673267.127,9371125.575,-4.420746000000001
1263.0,1388.0,1053.0,260.0,673432.224,9371325.758,-1.007422
1179.0,1270.0,952.0,242.0,673353.354,9371372.054,-0.733054
1011.0,1016.0,539.0,177.0,673281.743,9371185.69,-1.187473
1208.0,1297.0,865.0,203.0,673255.614,9371226.266,-0.877357
1004.0,987.0,479.0,184.0,673391.365,9371433.042,-2.013054
976.0,1043.0,797.0,258.0,673411.189,9371299.831,-0.700809
1329.0,1475.0,1066.0,240.0,673294.044,9371316.942,-1.136773
919.0,754.0,337.0,187.0,673151.218,9371081.601,-3.767473
1133.0,1242.0,931.0,243.0,673422.754,9371290.993,-0.700809
935.0,737.0,324.0,183.0,673266.395,9371125.271,-4.600746
866.0,693.0,328.0,186.0,673139.542,9371132.017,-5.597191
876.0,799.0,480.0,182.0,673263.58,9371172.711,-1.037473
934.0,728.0,338.0,201.0,673069.593,9371199.307,-6.139245
1358.0,1498.0,1067.0,253.0,673308.24,9371349.983,-0.269925
1014.0,914.0,393.0,181.0,673239.964,9371342.308,-3.216161
983.0,789.0,328.0,193.0,673149.989,9371080.472,-4.057473
1206.0,1343.0,1030.0,257.0,673446.234,9371319.395,-1.054126
905.0,817.0,461.0,203.0,673223.519,9371107.898,-1.650746
1253.0,1366.0,924.0,227.0,673250.482,9371288.174,-0.856773
1318.0,1475.0,1032.0,227.0,673280.784,9371308.108,-1.236773
981.0,860.0,375.0,189.0,673023.842,9371094.01,-3.542304
1212.0,1169.0,484.0,182.0,673162.746,9371295.34,-2.493953
888.0,759.0,363.0,172.0,673284.302,9371132.602,-3.860746
1303.0,1411.0,935.0,217.0,673279.463,9371307.21,-1.316773
1246.0,1388.0,1032.0,253.0,673429.503,9371303.404,-1.174126
1122.0,1189.0,793.0,214.0,673342.241,9371433.676,-0.816161
879.0,718.0,366.0,189.0,673187.197,9371092.858,-2.420746
1312.0,1507.0,1154.0,292.0,673324.875,9371351.666,-0.913054
896.0,721.0,326.0,189.0,673161.271,9371099.442,-5.800534
896.0,721.0,326.0,189.0,673165.87,9371094.814,-5.027473
1321.0,1492.0,1165.0,286.0,673358.72,9371316.847,-0.973955
996.0,804.0,326.0,187.0,673237.737,9371153.012,-5.297473
1025.0,1068.0,784.0,231.0,673336.061,9371425.398,-1.516161
847.0,744.0,422.0,204.0,673065.01,9371067.034,-2.657191
1007.0,875.0,361.0,199.0,673015.565,9371107.268,-4.462304
1152.0,1094.0,457.0,189.0,673183.344,9371279.92,-2.523953
976.0,1043.0,797.0,258.0,673419.308,9371295.869,-1.214126
1124.0,1162.0,721.0,194.0,673225.968,9371205.676,-0.723955
1133.0,1242.0,931.0,243.0,673423.328,9371298.916,-1.144126
1042.0,871.0,330.0,174.0,673300.351,9371139.036,-4.540746
1151.0,1109.0,485.0,182.0,673142.748,9371233.99,-2.163953
756.0,556.0,340.0,202.0,673098.609,9371056.106,-3.110746
891.0,922.0,702.0,239.0,673410.908,9371282.408,-0.650809
1246.0,1388.0,1032.0,253.0,673420.224,9371301.243,-0.700809
868.0,752.0,353.0,177.0,673204.01,9371126.137,-3.197473
1545.0,1728.0,1462.0,454.0,673480.182,9371369.609,-0.730699
994.0,902.0,385.0,182.0,673341.136,9371154.658,-2.927357
1044.0,863.0,342.0,190.0,673317.018,9371145.745,-4.577357
906.0,764.0,360.0,190.0,673030.572,9371095.841,-3.720406
970.0,950.0,546.0,197.0,673123.452,9371056.877,-1.154119
966.0,788.0,322.0,174.0,673213.161,9371133.745,-5.027473
1358.0,1498.0,1067.0,253.0,673307.854,9371349.347,-0.273054
847.0,744.0,422.0,204.0,673061.034,9371061.942,-3.210406
1278.0,1440.0,1112.0,264.0,673447.27,9371324.355,-1.044126
928.0,808.0,368.0,188.0,673137.708,9371070.417,-3.294119
1093.0,1123.0,670.0,181.0,673207.03,9371263.306,-0.896773
1369.0,1551.0,1262.0,359.0,673469.369,9371346.133,-0.840699
1231.0,1321.0,852.0,202.0,673281.078,9371376.678,-0.896161
1034.0,1006.0,602.0,178.0,673176.568,9371163.549,-1.997191
880.0,774.0,432.0,189.0,673043.51,9371080.054,-1.150406
853.0,676.0,331.0,194.0,673042.056,9371118.577,-6.770406
1285.0,1350.0,863.0,192.0,673447.632,9371384.867,-0.810699
1014.0,847.0,350.0,197.0,673002.941,9371127.305,-4.732304
1278.0,1440.0,1112.0,264.0,673449.327,9371329.355,-0.684126
1278.0,1440.0,1112.0,264.0,673445.52,9371320.781,-1.014126
1278.0,1440.0,1112.0,264.0,673448.319,9371329.485,-0.634126
1355.0,1532.0,1132.0,269.0,673307.731,9371324.823,-0.936773
1188.0,1213.0,635.0,189.0,673376.856,9371445.212,-1.846161
1234.0,1229.0,646.0,196.0,673133.579,9371317.851,-1.523953
1344.0,1517.0,1181.0,279.0,673452.545,9371327.691,-0.844126
891.0,922.0,702.0,239.0,673412.626,9371283.733,-0.650809
952.0,745.0,318.0,190.0,673259.747,9371122.594,-5.400746
1226.0,1159.0,491.0,182.0,673138.357,9371264.762,-2.303953
1378.0,1497.0,1064.0,229.0,673456.144,9371379.013,-0.760699
871.0,794.0,463.0,217.0,673119.735,9371053.345,-1.074119
1206.0,1343.0,1030.0,257.0,673444.233,9371313.983,-1.044126
934.0,728.0,338.0,201.0,673061.886,9371192.658,-6.709245
1223.0,1206.0,602.0,196.0,673132.622,9371302.302,-1.793953
876.0,712.0,362.0,188.0,673087.756,9371087.113,-4.217191
998.0,1019.0,700.0,219.0,673385.117,9371398.906,-0.863054
1137.0,996.0,400.0,183.0,673324.337,9371175.15,-3.167357
1248.0,1309.0,773.0,190.0,673277.31,9371373.489,-0.976161
1175.0,1271.0,833.0,201.0,673249.0,9371287.008,-0.836773
774.0,669.0,369.0,201.0,673102.091,9371057.509,-2.270746
1236.0,1389.0,1084.0,248.0,673450.124,9371318.51,-0.924126
943.0,755.0,330.0,195.0,673023.231,9371160.349,-6.202304
1257.0,1337.0,927.0,204.0,673238.058,9371239.245,-0.817357
1207.0,1306.0,883.0,202.0,673262.892,9371237.476,-0.883955
871.0,794.0,463.0,217.0,673117.637,9371051.419,-1.204119
952.0,745.0,318.0,190.0,673256.659,9371121.385,-5.580746
962.0,923.0,541.0,215.0,673110.038,9371060.954,-1.350746
1018.0,902.0,387.0,186.0,673333.47,9371168.303,-2.307357
934.0,728.0,338.0,201.0,673063.326,9371193.865,-6.899245
1122.0,1189.0,793.0,214.0,673341.643,9371433.278,-0.826161
1201.0,1132.0,450.0,185.0,673174.183,9371286.718,-2.483953
1162.0,1276.0,982.0,274.0,673409.874,9371299.589,-0.640809
1080.0,1053.0,502.0,186.0,673128.467,9371248.695,-2.389245
943.0,755.0,330.0,195.0,673029.073,9371165.134,-6.872304
994.0,882.0,495.0,187.0,673127.668,9371061.057,-1.874119
1051.0,944.0,377.0,191.0,673218.711,9371324.347,-3.559245
1345.0,1514.0,1053.0,235.0,673298.352,9371320.34,-1.136773
1101.0,1077.0,591.0,186.0,673215.411,9371196.9,-1.387191
1286.0,1260.0,551.0,171.0,673292.302,9371194.149,-2.267473
873.0,680.0,317.0,196.0,673110.649,9371107.107,-5.937191
1369.0,1551.0,1262.0,359.0,673463.805,9371341.339,-0.877422
1195.0,1316.0,955.0,245.0,673297.83,9371390.743,-0.736161
1208.0,1297.0,865.0,203.0,673251.418,9371227.425,-0.913955
1278.0,1440.0,1112.0,264.0,673445.757,9371320.334,-0.914126
890.0,758.0,343.0,182.0,673238.044,9371113.929,-5.260746
1059.0,1066.0,549.0,178.0,673199.957,9371267.647,-1.237357
1133.0,1242.0,931.0,243.0,673426.874,9371295.805,-0.720809
1044.0,863.0,342.0,190.0,673314.26,9371144.612,-4.697357
1331.0,1480.0,1124.0,281.0,673300.97,9371393.436,-0.686161
929.0,742.0,330.0,175.0,673240.806,9371114.987,-5.510746
1274.0,1417.0,1036.0,248.0,673311.063,9371277.135,-0.693955
990.0,810.0,346.0,195.0,673007.969,9371147.596,-5.632304
1312.0,1507.0,1154.0,292.0,673323.143,9371352.156,-1.023054
1025.0,1068.0,784.0,231.0,673337.671,9371427.368,-0.856161
869.0,783.0,410.0,200.0,673198.342,9371097.299,-1.770746
1312.0,1507.0,1154.0,292.0,673329.972,9371353.033,-0.853054
863.0,752.0,432.0,179.0,673152.24,9371142.744,-1.867191
1280.0,1396.0,994.0,229.0,673300.471,9371268.258,-0.773955
1083.0,1174.0,903.0,269.0,673408.131,9371280.295,-0.700809
1302.0,1420.0,1079.0,269.0,673435.29,9371331.077,-0.644126
1210.0,1307.0,936.0,235.0,673295.988,9371389.165,-0.696161
1194.0,1129.0,447.0,176.0,673304.786,9371189.655,-2.667357
1000.0,963.0,497.0,184.0,673119.823,9371241.322,-1.659245
1133.0,1242.0,931.0,243.0,673420.425,9371296.705,-1.164126
1173.0,1267.0,906.0,229.0,673417.374,9371364.025,-1.130699
740.0,507.0,309.0,189.0,673081.55,9371027.082,-7.604119
994.0,882.0,495.0,187.0,673128.899,9371062.283,-2.114119
1201.0,1132.0,450.0,185.0,673175.117,9371287.663,-2.559245
1273.0,1273.0,577.0,179.0,673308.152,9371205.85,-1.937473
1345.0,1499.0,1120.0,271.0,673319.178,9371353.848,-1.113054
1222.0,1340.0,1038.0,261.0,673432.862,9371318.871,-1.167422
1389.0,1554.0,1207.0,306.0,673478.522,9371372.591,-1.040699
962.0,923.0,541.0,215.0,673112.129,9371061.861,-1.470746
1278.0,1440.0,1112.0,264.0,673444.755,9371321.717,-0.984126
1135.0,1070.0,487.0,183.0,673176.484,9371244.62,-1.9336
869.0,783.0,410.0,200.0,673191.284,9371094.489,-2.180746
1041.0,986.0,473.0,185.0,673205.203,9371188.128,-2.597191
1124.0,1162.0,721.0,194.0,673220.334,9371201.066,-1.257191
844.0,747.0,390.0,202.0,673176.555,9371088.482,-2.210746
1151.0,1239.0,863.0,217.0,673229.405,9371245.718,-0.807357
876.0,712.0,362.0,188.0,673083.744,9371083.446,-2.307191
1198.0,1143.0,459.0,176.0,673169.966,9371283.511,-2.599245
879.0,712.0,321.0,188.0,673130.022,9371124.153,-6.307191
1124.0,1162.0,721.0,194.0,673224.536,9371204.487,-1.063955
1151.0,1071.0,447.0,176.0,673163.42,9371277.897,-2.509245
889.0,683.0,321.0,188.0,673031.401,9371167.129,-6.952304
976.0,1043.0,797.0,258.0,673414.118,9371292.559,-1.214126
1047.0,1057.0,563.0,189.0,673146.692,9371206.261,-1.213953
852.0,694.0,333.0,184.0,673157.692,9371126.557,-4.870534
1069.0,1009.0,505.0,185.0,673182.51,9371168.837,-2.237191
725.0,520.0,296.0,200.0,673094.584,9371027.135,-10.834119
1053.0,875.0,340.0,181.0,673304.488,9371140.77,-4.600746
1224.0,1319.0,906.0,225.0,673244.675,9371234.308,-0.757357
1303.0,1411.0,935.0,217.0,673275.506,9371304.183,-0.966773
930.0,732.0,341.0,183.0,673119.93,9371174.447,-5.2536
1174.0,1088.0,441.0,177.0,673315.193,9371181.929,-3.057357
976.0,1043.0,797.0,258.0,673414.131,9371292.682,-1.254126
1263.0,1388.0,1053.0,260.0,673433.417,9371322.505,-1.087422
1229.0,1371.0,1045.0,264.0,673396.788,9371271.82,-0.710809
1223.0,1158.0,500.0,176.0,673162.21,9371233.391,-2.1436
1053.0,960.0,394.0,190.0,673234.389,9371337.531,-3.246161
1123.0,1109.0,540.0,174.0,673185.088,9371247.947,-1.466773
798.0,651.0,354.0,198.0,673057.637,9371059.489,-3.157191
898.0,695.0,326.0,200.0,673105.088,9371163.993,-6.5736
1060.0,991.0,416.0,177.0,673242.281,9371344.173,-3.056161
976.0,1043.0,797.0,258.0,673410.307,9371299.045,-0.710809
1270.0,1375.0,929.0,213.0,673273.719,9371246.328,-0.883955
1363.0,1499.0,1157.0,276.0,673350.284,9371308.601,-0.683955
770.0,639.0,370.0,218.0,673110.007,9371044.002,-4.544119
843.0,724.0,355.0,188.0,673185.004,9371110.657,-2.557473
890.0,826.0,439.0,220.0,673201.349,9371098.549,-1.480746
1093.0,1123.0,670.0,181.0,673205.851,9371262.434,-0.936773
1255.0,1373.0,1011.0,239.0,673378.924,9371258.506,-0.670809
860.0,653.0,309.0,191.0,673072.442,9371145.118,-7.9936
994.0,882.0,495.0,187.0,673123.823,9371066.587,-1.610746
867.0,648.0,299.0,185.0,673067.546,9371142.039,-7.9336
883.0,814.0,446.0,208.0,673052.963,9371069.056,-1.180406
918.0,783.0,372.0,186.0,673095.725,9371221.125,-2.689245
1426.0,1604.0,1309.0,373.0,673472.09,9371365.681,-0.640699
1280.0,1396.0,994.0,229.0,673301.195,9371268.829,-0.753955
1179.0,1270.0,952.0,242.0,673359.927,9371377.667,-0.713054
1248.0,1357.0,1007.0,253.0,673316.331,9371281.376,-0.713955
934.0,763.0,344.0,190.0,673087.07,9371213.877,-5.149245
876.0,683.0,325.0,193.0,673047.652,9371124.431,-6.5136
1223.0,1380.0,1034.0,275.0,673349.852,9371369.108,-0.713054
1222.0,1340.0,1038.0,261.0,673431.48,9371319.735,-1.077422
1254.0,1354.0,974.0,240.0,673369.701,9371251.822,-0.750809
1059.0,1131.0,762.0,202.0,673219.602,9371252.969,-0.647357
973.0,929.0,576.0,209.0,673025.621,9371061.226,-1.912304
1212.0,1169.0,484.0,182.0,673164.634,9371293.94,-2.493953
1117.0,1181.0,782.0,201.0,673240.063,9371217.55,-0.913955
1191.0,1215.0,754.0,196.0,673397.507,9371409.36,-1.243054
852.0,694.0,333.0,184.0,673157.509,9371128.003,-4.690534
1116.0,1087.0,572.0,188.0,673196.742,9371181.013,-2.327191
1059.0,1131.0,762.0,202.0,673218.945,9371253.481,-0.667357
929.0,742.0,330.0,175.0,673240.096,9371114.715,-5.450746
934.0,763.0,344.0,190.0,673083.141,9371210.476,-5.579245
1338.0,1469.0,1151.0,284.0,673440.923,9371330.444,-0.654126
987.0,936.0,456.0,196.0,673131.855,9371065.106,-2.454119
1263.0,1388.0,1053.0,260.0,673431.517,9371327.081,-1.057422
898.0,695.0,326.0,200.0,673109.441,9371167.292,-6.1536
1129.0,1004.0,396.0,175.0,673319.742,9371178.623,-3.207357
879.0,718.0,366.0,189.0,673184.023,9371091.53,-2.540746
1179.0,1204.0,677.0,188.0,673398.712,9371410.453,-1.403054
1225.0,1214.0,562.0,190.0,673133.985,9371293.525,-1.963953
